#	CASTANEA daily								
#	climate	input	data						
#	y	year							
#	m	month							
#	d	day							
#	gr	global	radiation	(mJ/d)					
#	rh	relative	humidity	(%)					
#	ws	wind	speed	(m/s)					
#	p	precipitation	(mm)						
#	tmax	max	temperature	(celcius	degree)				
#	tmin	min	temperature	(celcius	degree)				
#	tj	average	temperature	(celcius	degree)
# y	m	d	gr	rh	ws	p	tmax	tmin	tj
1959	2	81	15.099	47.3022511632772	1.1	0	8.51791536624252	1.4246588438063	4.97128710502441
1959	2	82	15.314	35.4349885675826	4.1	0	7.74792968083472	0.478481581373079	4.1132056311039
1959	2	83	12.344	57.1875058446266	4.5	0	3.01702891153762	1.24806506396136	2.13254698774949
1959	2	84	10.925	75.0416250956981	4.8	0	3.78842843225067	1.08338435656629	2.43590639440848
1959	2	85	15.947	71.150307092281	4.2	0	6.7400306323521	3.29713915755362	5.01858489495286
1959	2	86	6.957	92.8363848023005	4.8	0	4.12192086144845	-2.06411517366658	1.02890284389093
1959	2	87	10.725	92.1006446398398	5.1	0	5.97487782796072	0.0230387211243649	2.99895827454254
1959	2	88	13.811	86.2298907481409	0.7	0	7.56882838538799	-0.929554634387803	3.3196368755001
1959	2	89	16.359	78.0574725288806	2.1	0	9.19825773796638	-0.172276519580784	4.5129906091928
1959	2	90	15.331	83.5882227208534	4.7	0	7.56882838538799	-0.929554634387803	3.3196368755001
1959	3	119	12.133	84.5057877099351	5.4	0	6.93592828306967	-0.0710314764397473	3.43244840331496
1959	3	120	7.384	85.0766205946028	5.9	0	5.85805261277215	-0.0710314764397473	2.8935105681662
1959	3	121	1.41	79.041262231828	3.8	3.60594254414781	4.60768903957265	1.69725797221772	3.15247350589519
1959	3	122	1.629	97.9105639936139	3.8	10.7148007026106	5.75886139232903	4.04226741069924	4.90056440151413
1959	3	123	6.041	90.7712400095674	6.5	0	6.7400306323521	3.50549051288654	5.12276057261932
1959	3	124	2.261	96.7046126967496	2.5	30.1868904410088	5.23418182926908	4.12390862512442	4.67904522719675
1959	3	125	3.192	98.1079576957375	3.5	15.6600933345848	3.01702891153762	2.53065533320535	2.77384212237148
1959	3	126	13.243	90.4798976459652	2.9	0	4.60768903957265	0.591445538956425	2.59956728926454
1959	3	127	5.569	78.0574725288806	4.4	2.16356552648869	6.85022306088073	0.680078797983358	3.76515092943205
1959	3	128	3.673	92.247141574843	5.4	3.8119964038134	3.68482871312118	2.83007664062248	3.25745267687183
1959	3	129	15.005	90.0381850301813	3.9	0.721188508829562	6.31874072549689	0.894710317391716	3.6067255214443
1959	3	130	1.893	94.3061909750684	5.5	5.35740035130532	0.013216380951979	-0.172276519580784	-0.0795300693144026
1959	3	131	14.586	80.5010653658021	6.4	0	1.10421470811299	0.591445538956425	0.847830123534707
1959	3	132	19.774	77.2665577816139	4.6	0	1.89901196260028	-0.172276519580784	0.863367721509747
1959	3	133	17.81	77.2665577816139	1.9	0	5.85805261277215	0.478481581373079	3.16826709707262
1959	3	134	15.317	70.9920114815698	4.4	0.103026929832795	4.60768903957265	2.33939822682148	3.47354363319707
1959	3	135	2.815	87.0289863134801	7.3	0	5.04900752814787	1.60545723745706	3.32723238280246
1959	3	136	8.692	90.1898978739004	2.9	0.103026929832795	5.63321917976773	2.24682629405121	3.94002273690947
1959	3	137	4.456	92.9145165009689	2.6	0	4.96906443779598	1.17098047752111	3.07002245765855
1959	3	138	9.291	91.8808992373349	6.4	0	5.33859729421848	0.478481581373079	2.90853943779578
1959	3	139	5.999	91.8027675386666	4.2	0.103026929832795	7.56882838538799	2.0538225474264	4.8113254664072
1959	3	140	1.068	98.3717474613027	5.5	1.23632315799354	4.5293774408606	3.50549051288654	4.01743397687357
1959	3	141	6.745	94.5986005268156	3	0.412107719331178	7.03293529280001	2.0538225474264	4.54337892011321
1959	3	142	2.08	96.5411148828695	5.8	14.1146893870929	5.63321917976773	5.19354967933704	5.41338442955239
1959	3	143	3.155	98.2012710821959	3.4	13.0844200887649	1.55410070257162	2.83007664062248	2.19208867159705
1959	3	144	18.3	83.697560831961	5.2	0	4.327146971724	0.785222173887857	2.55618457280593
1959	3	145	16.707	60.533528304455	3	0.927242368495151	6.45540418477409	1.84582099335711	4.1506125890656
1959	3	146	5.053	93.2521017038507	4.6	0.412107719331178	6.93592828306967	3.50549051288654	5.22070939797811
1959	3	147	16.918	89.8730462710889	5.2	0.206053859665589	5.50256220402184	2.72977232067348	4.11616726234766
1959	3	148	7.868	82.8524825583927	7.9	0	2.16180149405068	1.17098047752111	1.6663909857859
1959	3	149	15.883	77.4579352805199	6.3	0	4.12192086144845	1.4246588438063	2.77328985262737
1959	4	181	21.694	66.6382373186472	6.9	0	6.21844738038217	2.53065533320535	4.37455135679376
1959	4	182	24.083	42.8642810090535	2	0	11.200428617162	4.79383106019597	7.99712983867896
1959	4	183	24.283	62.4452412468705	2.2	0	12.945273812471	3.38995919263085	8.16761650255092
1959	4	184	22.28	72.7404635421421	4.5	0	11.4043905641981	1.4246588438063	6.41452470400222
1959	4	185	15.893	64.0733260942248	3	0	11.4043905641981	1.24806506396136	6.32622781407975
1959	4	186	4	92.991020455915	3.5	4.12107719331178	5.23418182926908	3.0779258832223	4.15605385624569
1959	4	187	4.732	95.142300253006	7.8	1.44237701765912	4.43962666677887	2.24682629405121	3.34322648041504
1959	4	188	22.259	86.7857833153334	5.3	1.03026929832795	8.33695515815608	1.84582099335711	5.09138807575659
1959	4	189	13.515	93.2521017038507	5.8	4.01805026347899	1.32795009617921	1.17098047752111	1.24946528685016
1959	4	190	5.641	92.9145165009689	6.4	2.26659245632148	1.89901196260028	0.591445538956425	1.24522875077835
1959	4	191	19.373	87.643810834815	4.4	0	3.57629567403315	-0.929554634387803	1.32337051982267
1959	4	192	20.167	84.2756423881801	4.1	0	9.40781171529647	0.125080969329504	4.76644634231299
1959	4	193	22.894	75.0416250956981	6	0	10.1968063380951	1.84582099335711	6.02131366572608
1959	4	194	12.354	57.597546124762	4.4	0	12.8455195651788	5.19354967933704	9.01953462225793
1959	4	195	10.115	87.5162578920769	4.9	17.8236588610735	7.98679715550882	4.99506240163999	6.4909297785744
1959	4	196	4.049	97.6808695038701	4.8	21.9447360543852	3.89794813533041	1.84582099335711	2.87188456434376
1959	4	197	3.07	92.7615085910766	6.6	0.515134649163973	2.45967147063139	1.33496041594855	1.89731594328997
1959	4	198	9.063	89.5145743306199	4.4	1.54540394749192	5.75886139232903	2.83007664062248	4.29446901647575
1959	4	199	7.075	90.8410547695089	8.3	0	0.728186097939298	0.998115786256472	0.863150942097885
1959	4	200	10.515	83.4655993604433	10.1	0	1.32795009617921	0.680078797983358	1.00401444708128
1959	4	201	20.409	78.7511703963435	4.2	0	1.32795009617921	-1.27245706184494	0.0277465171671313
1959	4	202	24.444	76.7647234511494	3.1	0	3.27037320285864	-2.06411517366658	0.603129014596027
1959	4	203	22.276	84.1795974901249	4.3	0	6.64490725387866	-1.82848483269519	2.40821121059174
1959	4	204	13.278	88.2094804069581	2.4	0	7.38894160035407	0.478481581373079	3.93371159086357
1959	4	205	16.912	84.1795974901249	2.2	0	9.71154725547156	2.0538225474264	5.88268490144898
1959	4	206	7.067	88.8675796477521	5.7	1.64843087732471	4.69171085902413	2.0538225474264	3.37276670322526
1959	4	207	7.062	96.3776170689893	5.2	8.75728903578754	6.21844738038217	3.29713915755362	4.7577932689679
1959	4	208	3.524	99.4925090527398	4.1	5.15134649163973	5.42343485948987	4.2192914300964	4.82136314479314
1959	4	209	1.988	97.6808695038701	5.8	26.4779209670282	7.11864051498895	5.73451186178775	6.42657618838835
1959	4	210	5.378	93.0728829463282	5.7	0	2.37642977491163	0.680078797983358	1.52825428644749
1959	5	241	8.05	87.643810834815	5.8	0	1.66654430016338	0.998115786256472	1.33233004320993
1959	5	242	21.496	78.5977160196017	8.6	0	3.68482871312118	2.24682629405121	2.9658275035862
1959	5	243	29.495	79.491114788304	3.4	0	6.7400306323521	2.24682629405121	4.49342846320165
1959	5	244	20.283	87.5162578920769	4.3	0	9.71154725547156	0.591445538956425	5.15149639721399
1959	5	245	15.727	88.3166988225931	5.9	0	8.60387146508358	1.08338435656629	4.84362791082493
1959	5	246	18.207	84.6344516299713	3.5	0	10.1968063380951	2.83007664062248	6.51344148935877
1959	5	247	8.716	76.9071933670016	6.8	0	11.3158991374417	5.29416535005905	8.30503224375038
1959	5	248	11.779	78.0574725288806	3.2	0	13.7070070130269	4.28961604054185	8.99831152678439
1959	5	249	7.246	79.2052271823192	3.6	0.206053859665589	10.6996966413694	4.38095720123536	7.5403269213024
1959	5	250	11.638	90.4798976459652	2.1	1.33935008782633	10.3996891213903	4.79383106019597	7.59676009079314
1959	5	251	16.215	94.2236560209462	1	5.46042728113811	12.1671254652954	4.62644317163117	8.39678431846328
1959	5	252	24.341	90.2529996761553	5.1	3.09080789498384	13.9586735846693	6.97518140353837	10.4669274941038
1959	5	253	25.63	80.6558522305821	2.4	0	12.8455195651788	9.04003900191693	10.9427792835479
1959	5	254	26.6	68.1604158178715	4.4	0	11.1022247167371	4.99506240163999	8.04864355918856
1959	5	255	26.219	74.9452781696616	4.4	0	7.98679715550882	5.73451186178775	6.86065450864828
1959	5	256	15.445	88.521892686998	1.1	5.04831956180694	8.4220064559567	4.28961604054185	6.35581124824928
1959	5	257	24.109	80.5010653658021	1.6	0	11.6169858211618	4.38095720123536	7.99897151119856
1959	5	258	13.611	82.9680988696365	3.9	0	10.9997041613486	4.12390862512442	7.5618063932365
1959	5	259	21.716	86.7857833153334	3.9	0	12.2565262381482	6.59161303163532	9.42406963489178
1959	5	260	26.82	76.9071933670016	5.4	0	15.3750731391853	4.71425321153402	10.0446631753597
1959	5	261	19.604	85.6147302234168	3.4	7.21188508829562	14.5116291407592	9.36292383614301	11.9372764884511
1959	5	262	3.416	102.14294650546	5.4	19.4720897383982	7.56882838538799	7.9134529541729	7.74114066978045
1959	5	263	10.494	99.1556641590831	1.2	7.00583122863003	10.0964441101884	8.33938805852549	9.21791608435693
1959	5	264	8.83	98.1599978535701	1.7	11.023881492109	10.0003985372454	8.2323695723939	9.11638405481965
1959	5	265	7.244	98.2443387990229	2	12.7753392992665	8.17409097087828	7.28761648466954	7.73085372777391
1959	5	266	11.055	92.6768659175192	2.7	0.927242368495151	10.9997041613486	7.70737326694645	9.35353871414752
1959	5	267	26.943	79.8295552630359	4.1	0	13.7070070130269	7.80993827257067	10.7584726427988
1959	5	268	21.386	81.9695943634399	1.9	0	13.0413663055766	8.73819198975091	10.8897791476638
1959	5	269	21.641	72.2516878203282	4.5	0.103026929832795	10.5993344134628	7.80993827257067	9.20463634301671
1959	5	270	32.061	72.2516878203282	8.8	0	8.4220064559567	4.38095720123536	6.40148182859603
1959	5	271	25.193	71.4602097667721	6.5	0	7.4897158725982	4.04226741069924	5.76599164164872
1959	6	303	29.241	57.597546124762	2.7	0	10.8076130154627	5.61749278777834	8.2125529016205
1959	6	304	27.386	75.0416250956981	3.5	0	13.5548605656097	9.76264245528409	11.6587515104469
1959	6	305	28.207	78.0574725288806	1.5	0	16.673822658838	7.80993827257067	12.2418804657044
1959	6	306	31.514	70.8560110272968	1.6	0	15.9478410130987	10.6734081152737	13.3106245641862
1959	6	307	27.745	61.1023644485797	2.1	0	15.6588175928521	9.15711905512072	12.4079683239864
1959	6	308	19.475	83.2273596887893	1.6	0	16.5873653392767	9.45805137937109	13.0227083593239
1959	6	309	8.352	87.0289863134801	2.1	2.26659245632148	13.3026177712075	9.6574533449838	11.4800355580956
1959	6	310	19.835	80.5010653658021	4.2	0	12.1671254652954	9.95483308018789	11.0609792727416
1959	6	311	26.234	71.7812600194822	6.4	0	13.1144366388757	10.3762530255765	11.7453448322261
1959	6	312	30.428	74.9452781696616	7.7	0	7.74792968083472	4.89719079466494	6.32256023774983
1959	6	313	28.062	64.4065417475132	7.8	0	9.40781171529647	5.61749278777834	7.5126522515374
1959	6	314	29.638	65.7185621155713	9.1	0	7.8990314545869	4.12390862512442	6.01147003985566
1959	6	315	27.918	65.3904617728523	2.7	0	11.5123069382914	6.51173952627336	9.01202323228236
1959	6	316	26.872	61.484032324946	2.1	0	15.7604376995141	10.8879936166015	13.3242156580578
1959	6	317	23.73	82.1833093630118	1.7	0	17.2826329679253	11.9078088298636	14.5952208988944
1959	6	318	26.052	85.1980358430877	2.4	0.103026929832795	17.0390303018125	9.6574533449838	13.3482418233981
1959	6	319	27.509	84.4043063082163	2.5	0	18.1581623977733	11.9078088298636	15.0329856138185
1959	6	320	27.113	68.3071505131937	1.5	0	19.8170104697363	10.3762530255765	15.0966317476564
1959	6	321	17.842	76.0261155035621	3.3	0	18.243479813527	13.419718657843	15.831599235685
1959	6	322	13.825	90.1120275647349	5.2	21.7386821947197	16.1655132455552	12.2467623305228	14.206137788039
1959	6	323	7.064	95.4692958807663	1.7	8.03610052695798	13.1144366388757	10.3762530255765	11.7453448322261
1959	6	324	16.862	89.9455462141051	3	0.206053859665589	15.1678737009264	10.0457805470346	12.6068271239805
1959	6	325	18.037	80.5010653658021	1.9	1.23632315799354	18.434428315452	14.5963503310266	16.5153893232393
1959	6	326	23.195	81.9695943634399	2.4	1.9575116668231	17.1574499739771	13.0671327543316	15.1122913641544
1959	6	327	22.848	82.9680988696365	2.7	0	19.0600893643124	12.3613902416549	15.7107398029836
1959	6	328	4.813	97.6288293460375	2.9	31.5262405288351	12.4447937480384	13.419718657843	12.9322562029407
1959	6	329	24.458	88.2094804069581	7.2	0	14.0768916690747	12.0199716246272	13.048431646851
1959	6	330	30.846	83.4655993604433	4.8	0.721188508829562	15.7604376995141	11.5181738214477	13.6393057604809
1959	6	331	9.778	91.1592489638577	7.3	0	9.61265661448432	8.8351489088103	9.22390276164731
1959	6	332	22.092	82.1833093630118	7.8	0	8.4220064559567	6.69869619267004	7.56035132431337
1959	7	363	24.859	78.0574725288806	6.8	0	10.1968063380951	7.06909860215079	8.63295247012292
1959	7	364	28.741	54.4647518784434	6.5	0	16.0522243440611	10.0457805470346	13.0490024455478
1959	7	365	31.027	43.3779054112343	3.2	0	20.6618874054504	15.9619858518666	18.3119366286585
1959	7	366	30.534	50.9640040335333	2.5	0	21.6068883712338	14.2684771472399	17.9376827592368
1959	7	367	29.024	67.3254747346296	1.5	0	21.9481580342486	14.0221930982875	17.985175566268
1959	7	368	28.701	71.7812600194822	3.7	0	21.9481580342486	15.9619858518666	18.9550719430576
1959	7	369	27.411	75.2500848083953	1.9	0	22.3198982028897	17.2657739782279	19.7928360905588
1959	7	370	24.824	76.7647234511494	3.3	0	22.5416053591018	15.0693477109156	18.8054765350087
1959	7	371	23.067	75.4094951769284	1.8	0	21.2648908988451	15.1531906526012	18.2090407757232
1959	7	372	26.748	71.6185053774833	1.1	0	21.766858525772	14.9869315007834	18.3768950132777
1959	7	373	24.818	67.8669464272271	2.3	0	23.0898869495717	15.4539822556338	19.2719346026028
1959	7	374	25.624	70.3996819301744	4	0	21.1426963583334	14.4816842995383	17.8121903289359
1959	7	375	25.246	63.3162601299537	3.1	0	22.4077226451498	15.4539822556338	18.9308524503918
1959	7	376	16.951	77.7577600288059	2.5	7.41793894796121	21.766858525772	16.9284155528659	19.3476370393189
1959	7	377	24.418	84.5057877099351	9.3	0	11.6169858211618	10.6734081152737	11.1451969682177
1959	7	378	29.08	68.1604158178715	7.5	0	15.4714142792675	11.6477390529941	13.5595766661308
1959	7	379	32.129	54.7878810038484	3.6	0	18.6267310620714	13.419718657843	16.0232248599572
1959	7	380	32.081	47.3022511632772	3.2	0	21.5291885818867	14.1357363582174	17.8324624700521
1959	7	381	27.701	56.8315025402101	4.7	0	20.4785955946829	15.9619858518666	18.2202907232747
1959	7	382	28.001	51.155296475773	3.5	0	21.1426963583334	18.6956366006099	19.9191664794717
1959	7	383	27.87	51.4201629342589	2.5	0	22.1035576129428	16.9284155528659	19.5159865829044
1959	7	384	22.881	55.9968725709671	2.5	0	23.0898869495717	14.1357363582174	18.6128116538946
1959	7	385	12.52	86.2298907481409	1.8	4.63621184247576	18.5319339334562	12.9461744243654	15.7390541789108
1959	7	386	9.823	92.6768659175192	1.9	6.79977736896444	16.8005273512985	11.5181738214477	14.1593505863731
1959	7	387	18.412	85.9948626406882	2.7	0.103026929832795	17.954592257279	12.1407623266803	15.0476772919797
1959	7	388	21.746	78.8772972813368	3.7	0.824215438662357	18.9788346826422	14.0221930982875	16.5005138904648
1959	7	389	30.628	60.8979921812295	2.9	0	22.8284968889988	13.2687299709419	18.0486134299704
1959	7	390	25.013	66.2803096720447	4.4	0	22.1812574022899	16.7549007917339	19.4680790970119
1959	7	391	22.672	76.4266232030822	5.7	0	17.8409203432342	12.9461744243654	15.3935473837998
1959	7	392	17.199	82.6492781325702	5.4	0	13.7070070130269	8.8351489088103	11.2710779609186
1959	7	393	22.993	77.7577600288059	7.4	0	13.4637728898533	8.43177153800661	10.94777221393
1959	8	425	27.045	64.2332696078033	6.1	0	14.0768916690747	8.2323695723939	11.1546306207343
1959	8	426	23.784	60.7038385272468	6.5	0	14.2879045939274	11.0481833089605	12.6680439514439
1959	8	427	26.074	67.0630056317293	2.8	0	14.3934110563538	8.63117350361932	11.5122922799865
1959	8	428	24.808	66.2803096720447	2.2	0	17.8409203432342	10.553645609426	14.1972829763301
1959	8	429	26.207	64.4065417475132	2.6	0	18.0524364364569	12.6111059471028	15.3317711917798
1959	8	430	25.431	55.807004141945	1.6	0	20.171599199128	14.7056413922888	17.4386202957084
1959	8	431	26.408	72.7404635421421	3.7	0	20.6618874054504	10.553645609426	15.6077665074382
1959	8	432	9.698	81.3252551652799	5.8	0	18.3355684527532	13.2687299709419	15.8021492118476
1959	8	433	16.611	85.2977050769186	4.8	1.03026929832795	19.0600893643124	13.5749716867268	16.3175305255196
1959	8	434	5.374	96.1959528313447	3.8	13.2904739484305	12.6456825435077	11.9078088298636	12.2767456866857
1959	8	435	23.169	79.8295552630359	3.1	0	16.2624050692015	9.8548809136534	13.0586429914275
1959	8	436	24.227	81.8609851013623	7	0	13.5548605656097	9.95483308018789	11.7548468228988
1959	8	437	22.052	74.8156477600852	5.9	0	16.901891105267	12.9461744243654	14.9240327648162
1959	8	438	18.996	83.8135395767824	3.4	0.206053859665589	18.5319339334562	12.4871111764449	15.5095225549505
1959	8	439	22.389	75.5443808733796	5.8	0	14.8205215548508	12.9461744243654	13.8833479896081
1959	8	440	25.966	60.0873155207404	6.7	0	15.1678737009264	12.3613902416549	13.7646319712906
1959	8	441	24.507	56.8315025402101	5.1	0.206053859665589	15.6588175928521	12.1407623266803	13.8997899597662
1959	8	442	22.574	69.9523519113983	3	0	17.6150154001324	9.55317892259918	13.5840971613658
1959	8	443	22.02	81.4961237822448	2	0.103026929832795	17.954592257279	10.1646425829134	14.0596174200962
1959	8	444	20.715	81.3252551652799	3.5	2.06053859665589	16.8005273512985	11.0481833089605	13.9243553301295
1959	8	445	4.36	96.7046126967496	6.3	14.4237701765912	11.5123069382914	9.36292383614301	10.4376153872172
1959	8	446	11.513	96.1255579392574	2.6	11.539016141273	12.2565262381482	9.76264245528409	11.0095843467162
1959	8	447	15.303	91.4153645327691	3.7	4.53318491264296	12.6456825435077	9.95483308018789	11.3002578118478
1959	8	448	7.424	91.3323496029339	3	2.88475403531825	13.3806929218558	12.1407623266803	12.760727624268
1959	8	449	11.927	84.5057877099351	2.5	12.4662585097681	16.8005273512985	12.9461744243654	14.873350887832
1959	8	450	15.302	88.8675796477521	1.7	10.9208545622762	18.9788346826422	12.6111059471028	15.7949703148725
1959	8	451	23.74	81.0800084444597	1	0	19.938766840672	11.0481833089605	15.4934750748162
1959	8	452	18.141	90.3322125768581	2.3	3.8119964038134	18.0524364364569	12.4871111764449	15.2697738064509
1959	8	453	23.326	72.895477978887	4.3	0	16.673822658838	13.5749716867268	15.1243971727824
1959	8	454	6.541	64.2332696078033	3.5	0	12.4447937480384	12.3613902416549	12.4030919948466
1959	8	455	12.269	75.4094951769284	2	0.103026929832795	13.9586735846693	9.76264245528409	11.8606580199767
1959	9	487	3.355	96.7046126967496	3.5	14.2177163169257	10.9047377521466	8.2323695723939	9.56855366227023
1959	9	488	2.958	100.485315055096	4.1	4.01805026347899	9.40781171529647	8.73819198975091	9.07300185252369
1959	9	489	4.463	94.3061909750684	1.3	0	13.0413663055766	9.04003900191693	11.0407026537468
1959	9	490	9.995	92.4538650275698	2.1	0.206053859665589	12.7413939591502	8.03311212740116	10.3872530432757
1959	9	491	1.96	97.5857616292105	2.9	5.87253500046929	9.71154725547156	9.8548809136534	9.78321408456248
1959	9	492	8.711	90.8410547695089	3.9	0.103026929832795	11.4043905641981	8.8351489088103	10.1197697365042
1959	9	493	7.395	90.5550827720561	1.3	18.0297127207391	12.945273812471	8.73819198975091	10.8417329011109
1959	9	494	11.547	90.2529996761553	1.6	1.23632315799354	12.6456825435077	5.38746351745582	9.01657303048177
1959	9	495	16.357	85.6147302234168	1.3	0	13.5548605656097	5.49120487622362	9.52303272091667
1959	9	496	17.19	82.0571824780185	0.8	0	16.1655132455552	6.42835509759879	11.296934171577
1959	9	497	23.594	73.8787785104775	2.7	0	17.3804771471031	8.73819198975091	13.059334568427
1959	9	498	20.775	72.5692535672299	4.8	0	15.3750731391853	7.70737326694645	11.5412232030659
1959	9	499	5.767	85.1980358430877	3.4	5.15134649163973	15.3750731391853	8.33938805852549	11.8572305988554
1959	9	500	3.957	98.0523285615027	3.4	31.5262405288351	11.9525636104485	9.55317892259918	10.7528712665238
1959	9	501	6.967	95.557857196618	3.3	2.47264631598707	13.6249280084992	8.94033801911058	11.2826330138049
1959	9	502	7.983	94.9424695915969	3.8	0	14.3934110563538	8.94033801911058	11.6668745377322
1959	9	503	16.256	92.5954787314063	2.5	0.309080789498384	15.1678737009264	10.2699975692606	12.7189356350935
1959	9	504	9.935	92.0241406848937	2.9	16.2782549135815	14.928570341673	11.3610065761143	13.1447884588937
1959	9	505	6.669	97.6288293460375	2.1	3.60594254414781	13.3026177712075	9.45805137937109	11.3803345752893
1959	9	506	10.185	89.8730462710889	1.1	0	14.1925674290843	9.15711905512072	11.6748432421025
1959	9	507	8.41	87.1679594552783	3.4	0.206053859665589	13.7870840906149	10.1646425829134	11.9758633367642
