#	CASTANEA daily								
#	climate	input	data						
#	y	year							
#	m	month							
#	d	day							
#	gr	global	radiation	(mJ/d)					
#	rh	relative	humidity	(%)					
#	ws	wind	speed	(m/s)					
#	p	precipitation	(mm)						
#	tmax	max	temperature	(celcius	degree)				
#	tmin	min	temperature	(celcius	degree)				
#	tj	average	temperature	(celcius	degree)
# y	m	d	gr	rh	ws	p	tmax	tmin	tj
1959	4	189	13.515	93.687820379443	5.8	2.6365908197588	3.24089323888398	2.72595005117236	2.98342164502817
1959	4	190	5.641	93.4242356889885	6.4	1.48730764191522	3.77070807740703	2.13488558727363	2.95279683234033
1959	4	191	19.373	87.5800260727336	4.4	0	5.56245522697433	0.51876744860301	3.04061133778867
1959	4	192	20.167	84.5519032252967	4.1	0	11.8501878894218	1.67307396041023	6.761630924916
1959	4	193	22.894	74.9200249584151	6	0	12.7496286099048	3.39202686996059	8.07082773993269
1959	4	194	12.354	59.2949428136628	4.4	0	15.5502846762995	6.94199960526936	11.2461421407844
1959	4	195	10.115	87.4520054449871	4.9	11.6956464568788	10.2282856384681	6.71763307270485	8.47295935558645
1959	4	196	4.049	97.1778417214122	4.8	14.3998421694519	5.84980915298875	3.39202686996059	4.62091801147467
1959	4	197	3.07	93.2784888601489	6.6	0.338024464071641	4.35879513830484	2.89161360804643	3.62520437317564
1959	4	198	9.063	89.595688823409	4.4	1.01407339221492	7.78382981011094	4.48354068127356	6.13368524569225
1959	4	199	7.075	91.2994157560739	8.3	0	2.60812895779764	2.52394067743482	2.56603481761623
1959	4	200	10.515	83.798227824996	10.1	0	3.24089323888398	2.21967964538568	2.73028644213483
1959	4	201	20.409	78.504934637169	4.2	0	3.24089323888398	0.124040088343763	1.68246666361387
1959	4	202	24.444	76.6760069001661	3.1	0	5.27862711600304	-0.663750477556685	2.30743831922318
1959	4	203	22.276	84.4669344197416	4.3	0	8.61288027227018	-0.479102137206615	4.06688906753178
1959	4	204	13.278	88.1694848976226	2.4	0	9.52157312691688	2.02681472889552	5.7741939279062
1959	4	205	16.912	84.4669344197416	2.2	0	12.1827824297082	3.56500923210375	7.87389583090599
1959	4	206	7.067	88.8570356340445	5.7	1.08167828502925	6.68042973696199	3.56500923210375	5.12271948453287
1959	4	207	7.062	95.9343237018371	5.2	5.7464158892179	8.1437063585186	4.88401589724407	6.51386112788134
1959	4	208	3.524	98.4045072808551	4.1	3.38024464071641	7.4981724059792	5.81719211450489	6.65768226024204
1959	4	209	1.988	97.1778417214122	5.8	17.3744574532823	9.20573096113518	7.46607488601202	8.3359029235736
1959	4	210	5.378	93.569982517828	5.7	0	4.24584313495912	2.21967964538568	3.2327613901724
1959	5	241	8.05	87.5800260727336	5.8	0	3.55319678829675	2.52394067743482	3.03856873286578
1959	5	242	21.496	78.3622796301423	8.6	0	5.65941514066018	3.75936683307193	4.70939098686606
1959	5	243	29.495	79.3269624916012	3.4	0	8.73192186188323	3.75936683307193	6.24564434747758
1959	5	244	20.283	87.4520054449871	4.3	0	12.1827824297082	2.13488558727363	7.15883400849093
1959	5	245	15.727	88.2815015906352	5.9	0	11.0054414537138	2.62203576427033	6.81373860899206
1959	5	246	18.207	84.8693338573706	3.5	0	12.7496286099048	4.48354068127356	8.61658464558917
1959	5	247	8.716	76.8028454437408	6.8	0	13.9770780543267	7.05573379228363	10.5164059233051
1959	5	248	11.779	77.8600558382812	3.2	0	16.5845922191099	5.90286202160655	11.2437271203582
1959	5	249	7.246	79.0014926999095	3.6	0.135209785628656	13.3084497953149	6.01413442968111	9.661292112498
1959	5	250	11.638	90.8389042403797	2.1	0.878863606586266	12.9750757834179	6.49016469867632	9.7326202410471
1959	5	251	16.215	94.3266256292504	1	3.58305931915939	14.8749658127737	6.3016702098384	10.588318011306
1959	5	252	24.341	90.5466880992558	5.1	2.02814678442985	16.9077769597823	8.65711425339089	12.7824456065866
1959	5	253	25.63	80.6770091652245	2.4	0	15.5502846762995	10.4530571643707	13.0016709203351
1959	5	254	26.6	68.6037276592228	4.4	0	13.7526851112251	6.71763307270485	10.235159091965
1959	5	255	26.219	74.793003376816	4.4	0	10.2282856384681	7.46607488601202	8.84718026224004
1959	5	256	15.445	88.4958783651937	1.1	3.31263974790208	10.773830860504	5.90286202160655	8.33834644105529
1959	5	257	24.109	80.5016317815269	1.6	0	14.2932681105152	6.01413442968111	10.1537012700981
1959	5	258	13.611	83.2653145531051	3.9	0	13.6418238072119	5.70099614855092	9.67140997788142
1959	5	259	21.716	86.7803609921719	3.9	0	14.9639613219205	8.25548322530818	11.6097222736144
1959	5	260	26.82	76.8028454437408	5.4	0	18.4657368639834	6.40021129621958	12.4329740801015
1959	5	261	19.604	85.7302442079953	3.4	4.73234249700297	17.5131044014001	10.7246726773756	14.1188885393879
1959	5	262	3.416	100.08529743888	5.4	12.777324741908	9.72891888683435	9.49995427507615	9.61443658095525
1959	5	263	10.494	98.3327945250723	1.2	4.59713271137432	12.6381042102414	9.86327044272852	11.250687326485
1959	5	264	8.83	97.6817181896756	1.7	7.23372353113312	12.526979105121	9.77066043920929	11.1488197721651
1959	5	265	7.244	97.7704155455123	2	8.3830067089767	10.4581029871733	8.97694857323708	9.7175257802052
1959	5	266	11.055	93.1978629548334	2.7	0.608444035328954	13.6418238072119	9.32819042239519	11.4850071148036
1959	5	267	26.943	79.7122612891185	4.1	0	16.5845922191099	9.41367657948986	12.9991343992999
1959	5	268	21.386	82.1939096527902	1.9	0	15.7534038383523	10.1991389794086	12.9762714088804
1959	5	269	21.641	72.04858178906	4.5	0.0676048928143282	13.1969253956515	9.41367657948986	11.3053009875707
1959	5	270	32.061	72.04858178906	8.8	0	10.773830860504	6.01413442968111	8.39398264509257
1959	5	271	25.193	71.3280819054737	6.5	0	9.63773017566646	5.60154027938693	7.61963522752669
1959	6	303	29.241	59.2949428136628	2.7	0	13.4283685046304	7.36720751311527	10.3977880088728
1959	6	304	27.386	74.9200249584151	3.5	0	16.3849008346294	11.1279911034976	13.7564459690635
1959	6	305	28.207	77.8600558382812	1.5	0	19.7515782041849	9.41367657948986	14.5826273918374
1959	6	306	31.514	70.7651925570791	1.6	0	19.0961376958835	12.2388147265798	15.6674762112316
1959	6	307	27.745	61.8446275411068	2.1	0	18.7780322069753	10.5515466421742	14.6647894245748
1959	6	308	19.475	83.5430299201469	1.6	0	19.6768088889267	10.8131985069199	15.2450036979233
1959	6	309	8.352	87.0011501907493	2.1	1.48730764191522	16.0538335393065	11.0192789455203	13.5365562424134
1959	6	310	19.835	80.5016317815269	4.2	0	14.8749658127737	11.3283996034209	13.1016827080973
1959	6	311	26.234	71.6210723432608	6.4	0	15.8298352756195	11.8123115252763	13.8210734004479
1959	6	312	30.428	74.793003376816	7.7	0	9.9416925462261	6.60700072715461	8.27434663669036
1959	6	313	28.062	64.7344946098177	7.8	0	11.8501878894218	7.36720751311527	9.60869770126852
1959	6	314	29.638	65.8971770868661	9.1	0	10.122984388667	5.70099614855092	7.91199026860898
1959	6	315	27.918	65.5985893690249	2.7	0	14.1833382343493	8.17184838879668	11.177593311573
1959	6	316	26.872	62.2079092644803	2.1	0	18.8898775158608	12.4546511951182	15.6722643554895
1959	6	317	23.73	82.4246626312492	1.7	0	20.2839872938683	13.4398409595214	16.8619141266948
1959	6	318	26.052	85.3679243956281	2.4	0.0676048928143282	20.0674141048445	11.0192789455203	15.5433465251824
1959	6	319	27.509	84.6657293610404	2.5	0	21.2326634011312	13.4398409595214	17.3362521803263
1959	6	320	27.113	68.7569837635574	1.5	0	23.2361858999127	11.8123115252763	17.5242487125945
1959	6	321	17.842	75.9928485424456	3.3	0	21.3326202576037	15.1958358170523	18.264228037328
1959	6	322	13.825	90.3651336920487	5.2	14.2646323838232	19.3119861955117	13.8815271226836	16.5967566590976
1959	6	323	7.064	95.2124524184323	1.7	5.2731816395176	15.8298352756195	11.8123115252763	13.8210734004479
1959	6	324	16.862	90.1507265825851	3	0.135209785628656	18.2376886367752	11.4238772378184	14.8307829372968
1959	6	325	18.037	80.5016317815269	1.9	0.811258713771938	21.5675735071171	16.0612807875093	18.8144271473132
1959	6	326	23.195	82.1939096527902	2.4	1.28449296347224	20.171833320981	14.8318864186066	17.5018598697938
1959	6	327	22.848	83.2653145531051	2.7	0	22.3962013607732	14.0308973524075	18.2135493565904
1959	6	328	4.813	97.1231135656832	2.9	20.6870972011844	15.1513753941238	15.1958358170523	15.173605605588
1959	6	329	24.458	88.1694848976226	7.2	0	17.0299565568657	13.5859989262405	15.3079777415531
1959	6	330	30.846	83.798227824996	4.8	0.473234249700297	18.8898775158608	13.0232971556206	15.9565873357407
1959	6	331	9.778	91.6849856998245	7.3	0	12.0744958351964	10.2807005782146	11.1775982067055
1959	6	332	22.092	82.4246626312492	7.8	0	10.773830860504	8.36760905008185	9.57071995529294
1959	7	363	24.859	77.8600558382812	6.8	0	12.7496286099048	8.75545411610222	10.7525413630035
1959	7	364	28.741	56.0883804881061	6.5	0	19.209435541248	11.4238772378184	15.3166563895332
1959	7	365	31.027	44.2425697519788	3.2	0	23.9504054791129	17.553399939277	20.751902709195
1959	7	366	30.534	52.9365894779348	2.5	0	24.6764413127925	15.7729572380914	20.2246992754419
1959	7	367	29.024	67.7228245762734	1.5	0	25.1617518809324	15.6043746163005	20.3830632486165
1959	7	368	28.701	71.6210723432608	3.7	0	25.1617518809324	17.553399939277	21.3575759101047
1959	7	369	27.411	75.1568287842407	1.9	0	25.753839927115	18.6864756285923	22.2201577778536
1959	7	370	24.824	76.6760069001661	3.3	0	25.9729577498216	16.7036649038507	21.3383113268362
1959	7	371	23.067	75.3285619625627	1.8	0	24.324973966034	16.8181944348301	20.571584200432
1959	7	372	26.748	71.4731662316809	1.1	0	24.8729876289007	16.5865902721828	20.7297889505418
1959	7	373	24.818	68.2972154505536	2.3	0	26.5545438311969	17.0603490608123	21.8074464460046
1959	7	374	25.624	70.3726239709294	4	0	24.2490702197857	15.9604463221391	20.1047582709624
1959	7	375	25.246	63.7026107457389	3.1	0	25.8533301315965	17.0603490608123	21.4568395962044
1959	7	376	16.951	77.58451671512	2.5	4.86755228263163	24.8729876289007	18.5103710809573	21.691679354929
1959	7	377	24.418	84.7555077216269	9.3	0	14.2932681105152	12.2388147265798	13.2660414185475
1959	7	378	29.08	68.6037276592228	7.5	0	18.5717720269527	13.1487494103879	15.8602607186703
1959	7	379	32.129	56.3167490763003	3.6	0	21.8222599902754	15.1958358170523	18.5090479036639
1959	7	380	32.081	50.57009933237	3.2	0	24.5922871593433	15.6815760038496	20.1369315815964
1959	7	381	27.701	58.7923791647271	4.7	0	23.8365498597404	17.553399939277	20.6949748995087
1959	7	382	28.001	53.0592560338791	3.5	0	24.2490702197857	19.9805597890902	22.1148150044379
1959	7	383	27.87	53.2291020344173	2.5	0	25.4092640969595	18.5103710809573	21.9598175889584
1959	7	384	22.881	57.5062756430453	2.5	0	26.5545438311969	15.6815760038496	21.1180599175232
1959	7	385	12.52	86.2756999668523	1.8	3.04222017664477	21.6967103154791	14.7010451059423	18.1988777107107
1959	7	386	9.823	93.1978629548334	1.9	4.46192292574566	19.8611539248219	13.0232971556206	16.4422255402213
1959	7	387	18.412	86.0623322539414	2.7	0.0676048928143282	21.0073638198757	13.7433998134765	17.3753818166761
1959	7	388	21.746	78.6281597035574	3.7	0.540839142514626	22.2885873538048	15.6043746163005	18.9464809850527
1959	7	389	30.628	61.6244567996683	2.9	0	26.2772760482157	15.0499552730472	20.6636156606314
1959	7	390	25.013	66.4870275114252	4.4	0	25.5330202049731	18.3129205275484	21.9229703662607
1959	7	391	22.672	76.3759456325486	5.7	0	20.8820210950927	14.7010451059423	17.7915331005175
1959	7	392	17.199	82.9237997098512	5.4	0	16.5845922191099	10.2807005782146	13.4326463986623
1959	7	393	22.993	77.58451671512	7.4	0	16.2653487557628	9.94137354921985	13.1033611524913
1959	8	425	27.045	64.5874627790626	6.1	0	17.0299565568657	9.77066043920929	13.4003084980375
1959	8	426	23.784	61.4152945953018	6.5	0	17.2644619926057	12.594553735482	14.9295078640438
1959	8	427	26.074	67.3845783968861	2.8	0	17.3817194922076	10.1091134411039	13.7454164666557
1959	8	428	24.808	66.4870275114252	2.2	0	20.8820210950927	12.066921012115	16.4744710536039
1959	8	429	26.207	64.7344946098177	2.6	0	21.1152537601952	14.3385996306307	17.7269266954129
1959	8	430	25.431	57.2014238472074	1.6	0	23.6124407338001	16.1870094640991	19.8997250989496
1959	8	431	26.408	72.4821695682119	3.7	0	23.9504054791129	12.066921012115	18.008663245614
1959	8	432	9.698	81.4354594090074	5.8	0	21.4405101979232	15.0499552730472	18.2452327354852
1959	8	433	16.611	85.4560995712042	4.8	0.676048928143282	22.3962013607732	15.3002956816684	18.8482485212208
1959	8	434	5.374	95.7899494451562	3.8	8.72103117304834	15.3513535382067	13.4398409595214	14.395597248864
1959	8	435	23.169	79.7122612891185	3.1	0	19.3957793936459	11.2234687378951	15.3096240657705
1959	8	436	24.227	82.0526966944883	7	0	16.3849008346294	11.3283996034209	13.8566502190252
1959	8	437	22.052	74.6221016124826	5.9	0	19.9488145013315	14.7010451059423	17.3249298036369
1959	8	438	18.996	84.1430910476258	3.4	0.135209785628656	21.6967103154791	14.1947227656532	17.9457165405661
1959	8	439	22.389	75.4738746519121	5.8	0	17.8564004544514	14.7010451059423	16.2787227801969
1959	8	440	25.966	60.7511128586291	6.7	0	18.2376886367752	14.0308973524075	16.1342929945914
1959	8	441	24.507	58.7923791647271	5.1	0.135209785628656	18.7780322069753	13.7433998134765	16.2607160102259
1959	8	442	22.574	70.0569074360365	3	0	20.6329222622962	10.9115121106559	15.772217186476
1959	8	443	22.02	81.6290578195826	2	0.0676048928143282	21.0073638198757	11.548659888714	16.2780118542949
1959	8	444	20.715	81.4354594090074	3.5	1.35209785628656	19.8611539248219	12.594553735482	16.2278538301519
1959	8	445	4.36	96.1941973638629	6.3	9.46468499400595	14.1833382343493	10.7246726773756	12.4540054558625
1959	8	446	11.513	95.7340044206923	2.6	7.57174799520476	14.9639613219205	11.1279911034976	13.0459762127091
1959	8	447	15.303	91.9452860837912	3.7	2.97461528383044	15.3513535382067	11.3283996034209	13.3398765708138
1959	8	448	7.424	91.8623153364018	3	1.89293699880119	16.1563067497636	13.7433998134765	14.94985328162
1959	8	449	11.927	84.7555077216269	2.5	8.18019203053371	19.8611539248219	14.7010451059423	17.2810995153821
1959	8	450	15.302	88.8570356340445	1.7	7.16611863831879	22.2885873538048	14.3385996306307	18.3135934922178
1959	8	451	23.74	81.1575887491229	1	0	23.36538183685	12.594553735482	17.979967786166
1959	8	452	18.141	90.6487043852103	2.3	2.50138103413014	21.1152537601952	14.1947227656532	17.6549882629242
1959	8	453	23.326	72.6179190130865	4.3	0	19.7515782041849	15.3002956816684	17.5259369429267
1959	8	454	6.541	64.5874627790626	3.5	0	15.1513753941238	14.0308973524075	14.5911363732657
1959	8	455	12.269	75.3285619625627	2	0.0676048928143282	16.9077769597823	11.1279911034976	14.0178840316399
1959	9	487	3.355	96.1941973638629	3.5	9.32947520837729	13.5362953430143	9.77066043920929	11.6534778911118
1959	9	488	2.958	98.9824779214966	4.1	2.6365908197588	11.8501878894218	10.1991389794086	11.0246634344152
1959	9	489	4.463	94.3808930655204	1.3	0	15.7534038383523	10.4530571643707	13.1032305013615
1959	9	490	9.995	92.9832338648583	2.1	0.135209785628656	15.4466310832932	9.59968812501994	12.5231596041566
1959	9	491	1.96	97.077821298873	2.9	3.85347889041671	12.1827824297082	11.2234687378951	11.7031255838016
1959	9	492	8.711	91.2994157560739	3.9	0.0676048928143282	14.0700084651061	10.2807005782146	12.1753545216604
1959	9	493	7.395	90.9357332575568	1.3	11.8308562425074	15.6528912633159	10.1991389794086	12.9260151213622
1959	9	494	11.547	90.5466880992558	1.6	0.811258713771938	15.3513535382067	7.1611964020605	11.2562749701336
1959	9	495	16.357	85.7302442079953	1.3	0	16.3849008346294	7.26050906117719	11.8227049479033
1959	9	496	17.19	82.2895578580937	0.8	0	19.3119861955117	8.08375124539667	13.6978687204542
1959	9	497	23.594	73.520478077523	2.7	0	20.3743037288832	10.1991389794086	15.2867213541459
1959	9	498	20.775	72.3322373455145	4.8	0	18.4657368639834	9.32819042239519	13.8969636431893
1959	9	499	5.767	85.3679243956281	3.4	3.38024464071641	18.4657368639834	9.86327044272852	14.1645036533559
1959	9	500	3.957	97.5684875226501	3.4	20.6870972011844	14.6491235859388	10.9115121106559	12.7803178482974
1959	9	501	6.967	95.2828348685643	3.3	1.62251742754388	16.4768639722191	10.3691872184287	13.4230255953239
1959	9	502	7.983	94.7995275738893	3.8	0	17.3817194922076	10.3691872184287	13.8754533553182
1959	9	503	16.256	93.1203380458762	2.5	0.202814678442985	18.2376886367752	11.6598043199617	14.9487464783685
1959	9	504	9.935	92.5537382313133	2.9	10.6815730646639	17.9764834359715	12.8799231501723	15.4282032930719
1959	9	505	6.669	97.1231135656832	2.1	2.36617124850149	16.0538335393065	10.8131985069199	13.4335160231132
1959	9	506	10.185	90.0573557445928	1.1	0	17.1585064206763	10.5515466421742	13.8550265314252
1959	9	507	8.41	87.1273154470792	3.4	0.135209785628656	16.6896929477838	11.548659888714	14.1191764182489
1959	9	508	16.621	81.3033569641443	1.8	0	21.2326634011312	13.1487494103879	17.1907064057595
